Date,Close/Last,Volume,Open,High,Low
06/29/2021,$276.21,4472125,$276.69,$277.975,$275.245
06/28/2021,$276.61,4026852,$278.82,$279.06,$275.6
06/25/2021,$278.38,5578532,$276.37,$279.31,$275.35
06/24/2021,$275.49,5458502,$275,$276.5765,$274.05
06/23/2021,$274.66,4539789,$276.89,$277,$274.55
06/22/2021,$276.92,5225694,$277.57,$277.71,$275.93
06/21/2021,$277.1,5486192,$275.62,$278.845,$275.4279
06/18/2021,$274.04,12567920,$276.5,$276.98,$272.455
06/17/2021,$278.69,7136848,$284.29,$284.5,$277.56
06/16/2021,$283.11,5629240,$283.73,$284.8,$281.08
06/15/2021,$283.94,3760903,$284.46,$284.965,$282.65
06/14/2021,$283.53,6102270,$286.66,$286.85,$281.5156
06/11/2021,$286.82,3524361,$285.45,$287.36,$285.02
06/10/2021,$284.91,4044608,$289.88,$290.81,$284.68
06/09/2021,$288.58,3502842,$288.88,$289.09,$287.05
06/08/2021,$289.19,5036621,$289.18,$289.9,$285.7
06/07/2021,$289.46,4442470,$292.56,$292.58,$288.84
06/04/2021,$292.52,3273412,$292.91,$293.08,$291.45
06/03/2021,$291.97,4099941,$288.36,$293.272,$288.28
06/02/2021,$290.02,3517430,$290.85,$290.9,$289.22
06/01/2021,$289.84,3335983,$291.52,$292.07,$288.81
05/28/2021,$289.44,4522664,$289.68,$290.46,$288.23
05/27/2021,$289.3,6610596,$288.57,$289.99,$286.57
05/26/2021,$287.33,4756875,$289.64,$289.64,$285.75
05/25/2021,$287.2,4754083,$290.19,$291.6,$287.11
05/24/2021,$289.73,3947879,$289.11,$290.41,$287.91
05/21/2021,$287.74,4232598,$287.12,$289.35,$286.75
05/20/2021,$286.73,4143635,$288.41,$289.135,$285.9
05/19/2021,$286.22,5272133,$284.11,$286.56,$282.57
05/18/2021,$287.59,4361282,$290.2,$290.31,$287.24
05/17/2021,$289.22,3882976,$289.99,$290.47,$288.07
05/14/2021,$290.68,4263393,$288.67,$291.375,$288.67
05/13/2021,$286.9,5246624,$282.91,$288.37,$282.85
05/12/2021,$282.91,5313010,$285.46,$286.12,$282.55
05/11/2021,$285.63,6814899,$289.84,$290.51,$284.29
05/10/2021,$292.33,4542731,$292.345,$295.083,$292.07
05/07/2021,$290.93,6101832,$289.97,$291.07,$287.77
05/06/2021,$289.71,5965549,$284.69,$290,$284.05
05/05/2021,$282.76,3013873,$282.52,$283.5,$282.23
05/04/2021,$280.26,4467147,$278.54,$280.8,$276.78
05/03/2021,$279.18,5185658,$278.55,$281.12,$277.67
04/30/2021,$274.95,5213541,$276.29,$277.41,$274.21
04/29/2021,$277.6,4543724,$274.47,$277.79,$274.35
04/28/2021,$272.95,3176106,$273.54,$273.96,$272.13
04/27/2021,$273.65,3176319,$271.07,$274.16,$270.05
04/26/2021,$270.86,3577632,$272.28,$273.98,$270.63
04/23/2021,$271.98,3684487,$269.86,$272.6906,$269.56
04/22/2021,$269.51,3734218,$272.04,$272.08,$268.78
04/21/2021,$272.21,3897511,$267.8,$272.46,$267.75
04/20/2021,$267.89,3741695,$268.53,$269.31,$266.801
04/19/2021,$270.28,4235932,$272.3,$272.92,$268.8475
04/16/2021,$272.11,4710925,$270.47,$272.97,$270.11
04/15/2021,$269.14,3921101,$268.06,$269.28,$266.3943
04/14/2021,$267.53,3124048,$267.31,$268.44,$267.15
04/13/2021,$267.1,3558493,$267.42,$268.2,$266.05
