Date,Close/Last,Volume,Open,High,Low
06/29/2021,$373.42,1224084,$379.876,$380.4,$373.245
06/28/2021,$380.07,778201,$381.67,$382.733,$378.82
06/25/2021,$382.01,1708141,$376.89,$383.42,$376.89
06/24/2021,$377.73,1032939,$379.52,$379.99,$376.85
06/23/2021,$377.33,1023970,$382.21,$382.51,$377.26
06/22/2021,$382.48,636199,$381.54,$383.88,$379.65
06/21/2021,$382.5,1186964,$381.23,$385.44,$380.61
06/18/2021,$379.19,2416444,$380.17,$382.1,$379
06/17/2021,$382.9,1246494,$384.28,$385.52,$379.57
06/16/2021,$383.6,1524204,$390.81,$391.0028,$383.2
06/15/2021,$389.8,943906,$390,$392.045,$389.06
06/14/2021,$389.11,868503,$387.61,$389.455,$385.88
06/11/2021,$387.72,751226,$388.78,$389.15,$385.17
06/10/2021,$387.72,913818,$389.14,$389.74,$386.09
06/09/2021,$386.8,1046135,$389.27,$389.27,$385.12
06/08/2021,$388.53,1064965,$391.51,$392.66,$387.07
06/07/2021,$391.51,1088039,$395.04,$395.72,$389.6101
06/04/2021,$394.1,1836215,$388,$395.52,$387.61
06/03/2021,$387.35,1649900,$383.76,$387.54,$383.095
06/02/2021,$385.09,1007639,$382.01,$385.5,$380.63
06/01/2021,$381.92,962235,$384.23,$384.43,$381.13
05/28/2021,$382.2,936255,$384.7,$386,$381.52
05/27/2021,$387.39,3979331,$387.4,$387.95,$384.28
05/26/2021,$384.13,999616,$385.57,$386.0659,$382.2101
05/25/2021,$385.85,978570,$387.9,$389.5,$385.18
05/24/2021,$387.71,931421,$389.5,$389.75,$385.9624
05/21/2021,$387.22,892481,$389.3,$392.19,$385.56
05/20/2021,$388.32,1094677,$386.79,$389.54,$386.07
05/19/2021,$385.54,994987,$385,$385.73,$381.35
05/18/2021,$387.22,1172060,$391.27,$394.17,$387.08
05/17/2021,$391.12,979106,$389.63,$392.03,$388.715
05/14/2021,$390.78,799836,$390.17,$392.1,$388.59
05/13/2021,$387.77,1106033,$381.78,$390.38,$380.95
05/12/2021,$380.62,1633728,$387.97,$390.35,$380.2
05/11/2021,$387.82,1353302,$391.03,$391.68,$384.41
05/10/2021,$393.14,1578569,$391.36,$396.99,$391.29
05/07/2021,$390.34,1203659,$387,$392.6,$385.89
05/06/2021,$387.34,1079568,$387.99,$389.3,$386
05/05/2021,$386.37,759842,$386.34,$387.48,$381.705
05/04/2021,$387.48,1509589,$387.25,$390.15,$384.54
05/03/2021,$385.31,1347374,$379.77,$386.39,$379.06
04/30/2021,$380.56,1103881,$378.86,$382,$377.6
04/29/2021,$380.35,1385925,$375,$381.98,$374.84
04/28/2021,$372.94,1110353,$373.46,$373.88,$370.95
04/27/2021,$373.22,1564899,$371.5,$374.24,$370.142
04/26/2021,$371.98,1518126,$374.28,$375.31,$370.72
04/23/2021,$377.29,1298269,$378.59,$378.59,$373.32
04/22/2021,$380.09,1670498,$386.77,$386.77,$378.4
04/21/2021,$387.24,1358517,$387.52,$390.885,$384.95
04/20/2021,$387.33,1370268,$388,$391.5,$384.62
04/19/2021,$391.73,1317625,$392,$392.39,$386.62
04/16/2021,$391.81,1499667,$392.82,$394.335,$389.8
04/15/2021,$390.63,1289354,$388.67,$392,$387.7
04/14/2021,$388.67,1078789,$387.4,$391.2407,$387
04/13/2021,$387.11,1124303,$386.56,$388.2,$384.3398
04/12/2021,$387.85,1067582,$387.13,$388.7056,$384.288
04/09/2021,$386.23,1400872,$386.88,$390.26,$383.6619
04/08/2021,$386.02,1863516,$379.6,$387.42,$378.31
04/07/2021,$380.19,977184,$378.74,$380.4,$376.07
04/06/2021,$378.97,1036026,$376.51,$380.104,$376.315
04/05/2021,$378.75,1489323,$372.06,$380.4,$372.06
04/01/2021,$371.02,1261845,$368.99,$372.99,$368.3439
03/31/2021,$369.5,1375493,$370.75,$372.61,$367.38
03/30/2021,$370.54,1518830,$373.25,$374.13,$368.61
03/29/2021,$372.79,2245475,$365,$374.24,$365
03/26/2021,$364.71,2010519,$362.31,$365.25,$359.75
03/25/2021,$361.22,1598138,$354.77,$361.79,$354.22
03/24/2021,$356.12,1592280,$354.99,$362.68,$354.99
03/23/2021,$353.61,1474639,$357.11,$359.245,$352.6719
03/22/2021,$357.66,2190894,$352,$358.37,$352
03/19/2021,$355.07,5739094,$359.43,$359.43,$350.1
03/18/2021,$358.45,2272188,$353.87,$359,$352.5428
03/17/2021,$351.02,2082960,$347.83,$355.55,$347.13
03/16/2021,$347.13,1687736,$346.51,$349,$342.3
03/15/2021,$346.41,2056734,$344.38,$346.64,$342.6
03/12/2021,$340.19,2151903,$339.64,$343.65,$338.62
03/11/2021,$339.73,1673477,$341,$343.63,$338.46
03/10/2021,$340.84,1760331,$339.41,$343.19,$335.69
03/09/2021,$337.5,1448767,$341.41,$342.85,$337.27
03/08/2021,$341.45,1599138,$343.5,$346.06,$338.44
03/05/2021,$340.43,1451254,$338.47,$341.17,$335.13
03/04/2021,$338.25,2196693,$340.48,$344.35,$334.15
03/03/2021,$340.91,4052270,$339.61,$346.3312,$338.59
03/02/2021,$338.59,2076290,$333.27,$340.01,$332.67
03/01/2021,$333.47,1655133,$334,$337.72,$332.82
02/26/2021,$330.25,2023977,$338,$338.76,$330
02/25/2021,$341.69,1568044,$345.8,$349.1,$340.67
02/24/2021,$346.53,2068730,$347.28,$350.3,$344.61
02/23/2021,$346.23,2400011,$345.13,$347.47,$338.33
02/22/2021,$340.47,1657245,$333.8,$343.5599,$333.21
02/19/2021,$335.42,1849154,$339.07,$339.09,$335.25
02/18/2021,$337.92,1296402,$336.88,$339.58,$335.28
02/17/2021,$337,2021788,$334.7,$339.27,$332.79
02/16/2021,$335.03,1668384,$339.25,$340,$333.8169
02/12/2021,$337.73,1207347,$338.4,$340.6445,$336.56
02/11/2021,$339.14,1181566,$340.78,$344.61,$338.03
02/10/2021,$342.19,1728882,$343.22,$343.74,$339.15
02/09/2021,$342.34,1677472,$338.54,$344.51,$336.57
02/08/2021,$337.84,1549852,$339.01,$339.5,$335.2
02/05/2021,$337.04,1454717,$339.59,$341.42,$336.5
