Date,Close/Last,Volume,Open,High,Low
06/29/2021,$83.93,2753708,$84.788,$85.46,$83.65
06/28/2021,$84.9,2674406,$84.84,$85.5404,$84.59
06/25/2021,$84.77,3458720,$82.85,$84.96,$82.6
06/24/2021,$82.85,2694366,$82.5,$83.2,$82.14
06/23/2021,$82.65,2674068,$83.13,$83.48,$82.37
06/22/2021,$83.26,2659406,$83.512,$83.91,$83.18
06/21/2021,$83.19,2431369,$82.53,$83.4642,$82.12
06/18/2021,$82.35,4480827,$84.18,$84.28,$82.18
06/17/2021,$84.39,2559895,$84.33,$85.19,$83.981
06/16/2021,$84.4,2668311,$85.67,$85.97,$84.25
06/15/2021,$85.24,2239171,$85.4,$85.565,$84.875
06/14/2021,$85.13,1933706,$84.73,$85.19,$84.66
06/11/2021,$84.76,3335140,$84.64,$85.13,$84.4
06/10/2021,$84.73,2386596,$84.84,$85.045,$84.24
06/09/2021,$84.45,3277126,$83.4,$84.74,$83.08
06/08/2021,$82.97,6889950,$85.81,$85.81,$81.94
06/07/2021,$85.67,2206297,$86.3,$86.3,$85.5
06/04/2021,$86.03,1984849,$85.97,$86.29,$85.62
06/03/2021,$85.96,5428017,$85.12,$86.41,$84.97
06/02/2021,$85.65,1817704,$85.25,$85.95,$84.92
06/01/2021,$85.1,2137178,$86.17,$86.26,$84.98
05/28/2021,$86,2299147,$86,$86.42,$85.81
05/27/2021,$85.55,2452683,$85.92,$85.96,$85.48
05/26/2021,$85.75,1985749,$86.1,$86.2,$85.57
05/25/2021,$85.93,1845722,$86.65,$86.77,$85.598
05/24/2021,$86.57,1551197,$87.06,$87.12,$86.4404
05/21/2021,$86.65,2015921,$86.61,$86.87,$86.2
05/20/2021,$86.26,2196678,$85.86,$86.97,$85.7
05/19/2021,$85.92,2498886,$85.59,$86.08,$84.775
05/18/2021,$85.75,3130907,$85.88,$86.07,$85.15
05/17/2021,$85.45,4317327,$86.47,$86.9,$85.15
05/14/2021,$86.76,2193732,$86.92,$87.46,$86.62
05/13/2021,$86.52,3025772,$85,$87.11,$84.7
05/12/2021,$84.98,3702184,$86.29,$86.63,$84.85
05/11/2021,$86.41,6084105,$87.58,$88.1,$85.83
05/10/2021,$87.56,4291791,$87.55,$88.31,$87.31
05/07/2021,$87.19,2617123,$87.07,$88.05,$86.89
05/06/2021,$88.12,1644241,$87.71,$88.435,$87.1499
05/05/2021,$87.47,1906325,$88.29,$88.299,$86.7
05/04/2021,$88.38,2747087,$88.42,$89.0599,$87.73
05/03/2021,$88.68,2070965,$89.07,$89.5,$88.46
04/30/2021,$88.71,2817940,$88.25,$88.8,$87.54
04/29/2021,$88.09,2592984,$86.6,$88.13,$86.56
04/28/2021,$86.73,4908686,$87.42,$87.6,$86.36
04/27/2021,$87.2,2173380,$87.34,$87.91,$87.08
04/26/2021,$87.6,1743576,$88.05,$88.05,$87.04
04/23/2021,$87.7,3136937,$88.4,$88.4,$87.36
04/22/2021,$87.95,2755885,$87.64,$89.16,$87.425
04/21/2021,$89.35,2662681,$89.82,$90.45,$89.04
04/20/2021,$90.14,3333378,$89,$90.62,$88.7
04/19/2021,$88.65,2753004,$88.55,$89,$88.07
04/16/2021,$88.55,2378377,$88.19,$88.9,$87.77
04/15/2021,$87.805,3004334,$87.19,$87.92,$86.83
04/14/2021,$87.07,2563417,$86.401,$87.09,$85.98
04/13/2021,$86.72,2460563,$85.71,$86.93,$85
04/12/2021,$86,3324784,$86.04,$86.72,$85.725
04/09/2021,$85.89,2952841,$86.07,$86.7,$85.82
04/08/2021,$86.07,2814823,$86.82,$86.99,$85.9982
04/07/2021,$86.69,1883105,$86.92,$87.16,$86.29
04/06/2021,$86.77,1733274,$86.39,$86.82,$85.66
04/05/2021,$86.29,1702302,$85.22,$86.72,$85.15
04/01/2021,$85.54,2179972,$84.9,$85.58,$84.3
03/31/2021,$84.7,3250661,$84.523,$85.09,$84.13
03/30/2021,$84.73,2428393,$85.52,$85.52,$83.7
03/29/2021,$85.84,2639800,$84.58,$86.125,$84.26
03/26/2021,$84.99,3074539,$84.45,$85.04,$83.68
03/25/2021,$84.72,3383520,$85.53,$85.84,$84.34
03/24/2021,$84.99,2895188,$84.21,$85.473,$83.8
03/23/2021,$84.64,2652004,$84,$85.16,$83.5
03/22/2021,$83.63,2854337,$84.15,$84.3482,$83.135
03/19/2021,$83.67,9525499,$82.87,$84.14,$81.97
03/18/2021,$82.6,2349875,$82.28,$82.69,$81.235
03/17/2021,$82.12,3034877,$83.37,$83.71,$81.97
03/16/2021,$83.5,5104284,$81.8,$83.55,$81.8
03/15/2021,$82.28,3209478,$81.06,$82.33,$81.05
03/12/2021,$81.04,2637880,$80.42,$81.47,$79.69
03/11/2021,$80,3129913,$80.84,$81.81,$79.98
03/10/2021,$81.2,3518760,$81.23,$81.58,$80.39
03/09/2021,$80.6,2869049,$80.87,$81.18,$80.31
03/08/2021,$80.49,3215760,$78.835,$80.96,$78.7
03/05/2021,$78.9,4182950,$77.5,$79.29,$77.25
03/04/2021,$77.25,4102503,$76.33,$78.12,$76.19
03/03/2021,$76.32,2936773,$76.23,$76.46,$74.96
03/02/2021,$76.45,3851922,$76.858,$77.15,$75.89
03/01/2021,$76.71,3091426,$75.42,$77.6,$75.4
02/26/2021,$74.85,4432612,$76.5,$77.33,$74.8
02/25/2021,$76.3,4283819,$78.06,$78.06,$75.735
02/24/2021,$77.1,3507524,$78.17,$78.25,$76.85
02/23/2021,$78.09,3660481,$77.29,$78.76,$76.94
02/22/2021,$76.77,3651570,$78.87,$79.06,$75.42
02/19/2021,$79.08,3658477,$80.13,$80.48,$78.72
02/18/2021,$80.48,3468052,$78.51,$80.69,$78.51
02/17/2021,$78.49,2152036,$78.49,$79.35,$78.22
02/16/2021,$78.19,2233080,$78.566,$78.79,$77.91
02/12/2021,$78.61,1917842,$78.91,$79.33,$78.18
02/11/2021,$78.95,2284271,$80.14,$80.24,$78.77
02/10/2021,$80.01,2767315,$79.99,$80.45,$79.44
02/09/2021,$79.84,2148224,$80.24,$80.465,$79
02/08/2021,$80.98,2047349,$82.37,$82.39,$80.4
02/05/2021,$82.19,1584863,$82.49,$82.82,$82.01
02/04/2021,$82.21,1783226,$81.34,$82.26,$81.1
02/03/2021,$81.28,2162932,$82.1,$82.4999,$81.2
02/02/2021,$82.11,2584543,$81.32,$83.03,$80.82
02/01/2021,$81.18,1901664,$81.1,$81.75,$80.01
01/29/2021,$80.91,3261030,$80.194,$81.62,$79.81
01/28/2021,$80.56,2118375,$80.95,$82.27,$80.51
01/27/2021,$80.44,2528354,$81.2,$82.67,$80.09
01/26/2021,$81.82,3134681,$82.2,$82.55,$80.77
01/25/2021,$82.59,2481903,$81.58,$83.1,$81.35
01/22/2021,$82.08,3789461,$80.81,$82.46,$80.77
01/21/2021,$80.97,3227390,$81,$81.61,$80.3
