Date,Close/Last,Volume,Open,High,Low
06/29/2021,$137.3,11987490,$137.9,$138.47,$137.23
06/28/2021,$138.1,5183022,$138.04,$138.64,$136.6
06/25/2021,$138.53,9546936,$137.13,$138.86,$136.92
06/24/2021,$136.91,7814653,$136.17,$137.24,$136.1
06/23/2021,$135.96,6463517,$136.5,$136.99,$135.93
06/22/2021,$137.03,6368954,$136.23,$137.72,$136.23
06/21/2021,$136.4,6925023,$135.66,$136.75,$135.35
06/18/2021,$135.17,14937580,$135.44,$136.388,$134.4
06/17/2021,$137.72,6447279,$137,$138.35,$136.71
06/16/2021,$137.15,9598343,$139.85,$140.04,$136.97
06/15/2021,$140,6442392,$140.84,$140.91,$139.66
06/14/2021,$140.56,5046896,$140.93,$140.93,$140.0301
06/11/2021,$140.75,8410824,$140.23,$140.85,$139.86
06/10/2021,$139.88,5459459,$139.08,$140.19,$139.08
06/09/2021,$139.08,5695127,$139.34,$140.01,$139.03
06/08/2021,$139.83,6706856,$140.51,$140.9,$139.81
06/07/2021,$140.9,5543628,$141.85,$141.97,$140.39
06/04/2021,$141.85,4545272,$141.46,$142.29,$141.25
06/03/2021,$141.6,6124824,$141.39,$141.85,$140.75
06/02/2021,$141.35,7765993,$141.39,$141.7099,$140.09
06/01/2021,$141.66,6922542,$142.21,$142.8,$141.27
05/28/2021,$142.03,7063303,$141.93,$142.45,$141.64
05/27/2021,$141.69,18858970,$143.35,$143.68,$141.69
05/26/2021,$142.17,6431370,$142.39,$142.88,$141.76
05/25/2021,$142.34,7168364,$141.8,$142.64,$141.07
05/24/2021,$141.76,6315316,$141.76,$142.42,$141.36
05/21/2021,$141.75,7642485,$142.52,$143.08,$141.6
05/20/2021,$142.42,10180250,$141.5,$142.87,$140.7
05/19/2021,$141.92,11624920,$140.71,$143.72,$140.5
05/18/2021,$141.91,19394560,$143.51,$144.58,$141.21
05/17/2021,$138.89,6491176,$140,$140.4,$138.77
05/14/2021,$139.52,5363895,$138.81,$140.24,$138.43
05/13/2021,$138.24,7160053,$136.23,$138.98,$135.76
05/12/2021,$135.94,8666144,$138.87,$138.98,$135.91
05/11/2021,$139.55,8821379,$140.87,$140.87,$138.32
