Date,Close/Last,Volume,Open,High,Low
06/29/2021,$230.37,1932185,$231.53,$231.71,$230.05
06/28/2021,$231.09,2902037,$232.67,$232.75,$230.01
06/25/2021,$232.42,3000115,$232.74,$233.41,$232.34
06/24/2021,$233.33,1840079,$234.1,$235.1571,$232.735
06/23/2021,$233.24,1701512,$233.3,$234.45,$232.7
06/22/2021,$233.88,1758423,$233.49,$234.86,$232.43
06/21/2021,$232.9,2193090,$230.63,$233.225,$229.47
06/18/2021,$229.62,4408221,$231.47,$232.89,$228.82
06/17/2021,$233.88,1895716,$235.08,$236.27,$233.28
06/16/2021,$235.58,2951814,$237.21,$237.28,$233.78
06/15/2021,$236.35,1948582,$237.525,$237.8099,$235.66
06/14/2021,$236.98,1836842,$237.18,$237.7699,$234.8132
06/11/2021,$236.93,2654270,$235,$237.5,$234.71
06/10/2021,$234.59,2534059,$232.05,$234.9,$231.9301
06/09/2021,$231.47,1982276,$232.98,$234.32,$231.45
06/08/2021,$232.64,2106462,$231.5,$233.98,$231.34
06/07/2021,$231.69,1877063,$234,$234.07,$231.16
06/04/2021,$233.38,1615437,$233.44,$233.8,$232.07
06/03/2021,$232.45,3249444,$232.57,$232.76,$230.15
06/02/2021,$233.78,3172033,$233.97,$234.33,$232.81
06/01/2021,$233.24,2574575,$235.98,$235.99,$232.74
05/28/2021,$233.89,2853674,$234.13,$234.41,$232.45
05/27/2021,$234.86,5243094,$233.01,$235.08,$232.4
05/26/2021,$232.35,1564344,$233.79,$233.79,$232.16
05/25/2021,$232.14,2682023,$232.17,$232.77,$230.71
05/24/2021,$231.91,1823438,$231.52,$232.65,$231.02
05/21/2021,$231.24,2601267,$232.42,$233.4,$230.31
05/20/2021,$232.18,1890474,$230.72,$234.02,$230.56
05/19/2021,$230.15,2967215,$230.23,$230.62,$228.18
05/18/2021,$231.93,2913221,$231.89,$233.25,$231.65
05/17/2021,$231.68,1630842,$230.81,$232.3,$230.25
05/14/2021,$231.72,1943122,$230.71,$232.64,$230.47
05/13/2021,$229.77,2819534,$228,$231.076,$227.88
05/12/2021,$227.94,3198197,$232.11,$233.5716,$227.57
05/11/2021,$233.86,3028848,$237.74,$237.8,$232.2
05/10/2021,$237.11,2031468,$235.1,$237.92,$235.1
05/07/2021,$234.84,1406816,$235,$235.72,$233.99
05/06/2021,$234.86,1832704,$235.54,$235.65,$233.17
05/05/2021,$235.04,1524055,$234.12,$235.35,$231.56
05/04/2021,$233.86,2529912,$234.63,$236.13,$233.24
05/03/2021,$235.56,2458195,$237.99,$238.18,$235.38
04/30/2021,$236.08,2640589,$234,$236.29,$233.87
04/29/2021,$235.21,3146671,$233.99,$235.8,$232.62
04/28/2021,$232.41,2776969,$235.2,$235.45,$232.26
04/27/2021,$234.98,2623876,$232.57,$235.63,$232.408
04/26/2021,$232.31,2490387,$234.78,$235.35,$231.91
04/23/2021,$234.58,2137862,$233.79,$235.24,$233.1
04/22/2021,$232.96,1839671,$232.83,$234.04,$231.94
04/21/2021,$232.26,2065818,$233.3,$233.86,$231.85
04/20/2021,$233.01,1885666,$231.24,$233.21,$231.08
04/19/2021,$231.81,2254849,$233.12,$233.295,$230.83
04/16/2021,$233.08,2694295,$233.65,$234.26,$232.31
04/15/2021,$231.28,2063107,$229.81,$231.3599,$229.2
04/14/2021,$230.31,2129184,$231.22,$231.29,$229.59
04/13/2021,$231.32,2571032,$230.44,$231.6626,$229.69
04/12/2021,$230.96,2292729,$231.48,$232.38,$230.49
04/09/2021,$231.48,2729039,$230.19,$231.61,$228.87
04/08/2021,$230.25,2772285,$232.61,$232.8,$229.2
04/07/2021,$232.61,2551332,$231.68,$232.81,$231.24
04/06/2021,$231.91,3230903,$229.71,$232.27,$228.72
04/05/2021,$228.85,2866411,$226.6,$229.5,$226.19
04/01/2021,$225.21,2441261,$224.67,$226.22,$223.276
03/31/2021,$224.14,3564051,$224.01,$226.49,$224
03/30/2021,$224.98,2419008,$226.13,$227.02,$224.22
03/29/2021,$227.35,3621281,$224.83,$227.875,$224.3
03/26/2021,$225.21,3263234,$224.2,$225.28,$222.42
03/25/2021,$224.2,3249784,$225.15,$225.32,$222.44
03/24/2021,$224.05,2442483,$225.32,$227.02,$224.04
03/23/2021,$224.37,2794029,$223.96,$226.4,$223.7513
03/22/2021,$225.07,4220655,$223.39,$226.91,$222.65
03/19/2021,$222.44,7719379,$222.76,$225.1828,$221
03/18/2021,$222.9,3254846,$223.68,$225.35,$221.41
03/17/2021,$224.11,5240638,$224.56,$224.9,$220.01
03/16/2021,$219.86,3583426,$219.58,$221.3,$217.16
03/15/2021,$220.46,5483461,$213.65,$220.55,$213.5
03/12/2021,$212.34,2818192,$212.04,$214.24,$211.42
03/11/2021,$211.57,3618040,$214.7,$215.23,$211.49
03/10/2021,$213.31,3447188,$208.72,$213.63,$208.24
03/09/2021,$208.55,3646703,$210.63,$211.2,$208.28
03/08/2021,$209.11,3157129,$207.7,$210.591,$207.14
03/05/2021,$207.37,3608200,$205.75,$208.23,$202.9592
03/04/2021,$204.84,3926187,$206.16,$207.49,$202.73
03/03/2021,$205.82,3488639,$207.52,$208.99,$205.61
03/02/2021,$208.67,3016563,$208,$209.9,$206.19
03/01/2021,$208.25,2827891,$207.35,$210.38,$207.35
02/26/2021,$206.14,5333957,$210.75,$211.635,$206.14
02/25/2021,$210.95,3131399,$212.7,$212.92,$209.74
02/24/2021,$213.27,2887130,$210.84,$214.1,$210.42
02/23/2021,$211.32,3243046,$214.5,$215.7,$210.43
02/22/2021,$212.06,2911052,$211.5,$213,$209.69
02/19/2021,$212.24,3181592,$215.29,$215.73,$211.97
02/18/2021,$215.43,2190987,$213.29,$215.8601,$212.65
02/17/2021,$213.45,3304816,$213.96,$214.89,$212.63
02/16/2021,$215.03,2893080,$214.37,$216.94,$213.83
02/12/2021,$213.9,2781322,$214,$214.7,$212.99
02/11/2021,$214.27,2583649,$214.54,$214.8,$212.4
02/10/2021,$214.4,3161598,$216.88,$217.31,$213.81
02/09/2021,$215.98,3047287,$212.07,$216.18,$211.77
02/08/2021,$211.58,2696298,$212.53,$212.99,$209.96
02/05/2021,$212.58,2600218,$212.59,$214.18,$212.01
02/04/2021,$211.03,2777644,$210,$212.11,$208.67
02/03/2021,$208.71,3020703,$208.35,$209.99,$207.93
02/02/2021,$209.76,2786000,$208.09,$212.63,$207.645
02/01/2021,$207.93,2812476,$208.48,$209.69,$206.6
01/29/2021,$207.84,5203314,$205.11,$209.4,$203.11
01/28/2021,$206.82,5401592,$208.63,$210.36,$205.13
01/27/2021,$207,5464011,$212.39,$213.15,$207
01/26/2021,$215.38,2907817,$212.51,$215.51,$212.17
01/25/2021,$213.34,2615384,$212.22,$214.05,$210.56
01/22/2021,$213.38,2196479,$212.51,$214.14,$211.17
01/21/2021,$213.53,2676309,$214.06,$215.96,$213.32
01/20/2021,$213.63,4077731,$210.15,$214.41,$209.63
01/19/2021,$209.09,3331595,$210.68,$211,$207.88
01/15/2021,$209.91,3593732,$207.97,$210.7,$207.4203
01/14/2021,$208.5,3666716,$212.1,$212.67,$208
01/13/2021,$212.09,2069926,$210.91,$213.13,$210.9046
01/12/2021,$211.6,2951952,$213.69,$214.33,$210.94
01/11/2021,$214.23,2545893,$215.09,$216.12,$213.1234
01/08/2021,$215.87,2639146,$212.9,$216.12,$212.23
01/07/2021,$211.98,3142014,$213.22,$213.22,$210.56
01/06/2021,$211,3083426,$211.3,$211.7083,$209.03
01/05/2021,$211.48,2576065,$210.18,$211.95,$209.62
01/04/2021,$210.22,4055409,$214.49,$214.72,$208.22
12/31/2020,$214.58,2610914,$211.25,$214.93,$210.78
12/30/2020,$211.56,1854990,$212.96,$213.36,$211.28
12/29/2020,$212.71,1665725,$214.64,$215.78,$212.45
12/28/2020,$214.02,2550104,$212.99,$214.88,$212.19
12/24/2020,$211.39,1047650,$212.12,$212.74,$211.14
12/23/2020,$212.02,1658765,$212.3,$213.4338,$211.79
12/22/2020,$211.92,2773709,$211.2,$212.905,$210.37
12/21/2020,$211.67,4342480,$210.62,$212.55,$208.01
12/18/2020,$215.08,7929060,$215.15,$216.85,$213.82
12/17/2020,$214.25,2558810,$215.39,$215.785,$213.53
12/16/2020,$213.8,2681984,$214.88,$217.51,$213.66
